Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z
981,-0.04840865,-0.1871493,1.708416,-0.03552631,-0.1292668,1.732899,0.01656297,0.1748063,1.727241,0.07469848,0.3564936,1.645056,-0.1636017,0.1345715,1.757072,-0.3971025,0.1388055,1.784999,-0.442869,0.2336833,1.603517,-0.4651697,0.2830291,1.525072,0.1744536,0.07076377,1.719918,0.3709694,-0.05717344,1.635247,0.5469185,-0.1245613,1.556896,0.694392,-0.1746565,1.477743,-0.1360306,-0.2499158,1.701008,-0.1801958,-0.518607,1.60991,-0.4287158,-0.5860394,1.557695,-0.3388309,-0.572738,1.507112,0.01227186,-0.2764319,1.7039,0.03521775,-0.5681712,1.62927,0.06122525,-0.8988365,1.535054,0.05682752,-0.9259323,1.44889,
1013,-0.04881307,-0.1858047,1.711654,-0.03536295,-0.1280211,1.736931,0.01946856,0.1766782,1.731407,0.07771997,0.3578358,1.650011,-0.1609487,0.1367452,1.760862,-0.3949476,0.1411071,1.790205,-0.4423186,0.2378883,1.610212,-0.4647219,0.2857271,1.532145,0.1760935,0.07188056,1.723283,0.3721667,-0.05645652,1.638825,0.5477276,-0.1238487,1.55939,0.6964116,-0.1750265,1.47875,-0.1369024,-0.2477731,1.704381,-0.1793024,-0.5160999,1.61194,-0.4268611,-0.5849892,1.554891,-0.3366165,-0.5717267,1.504923,0.01114375,-0.2752607,1.706994,0.03289833,-0.5675665,1.633253,0.05749734,-0.8980916,1.540209,0.05292152,-0.9251912,1.454048,
1050,-0.04957122,-0.1836875,1.715538,-0.03541362,-0.1260247,1.741933,0.02325927,0.1798645,1.737423,0.08141592,0.3617427,1.655621,-0.1585582,0.1389397,1.764651,-0.3921787,0.1474498,1.796415,-0.4403772,0.2434627,1.615386,-0.4641389,0.2886099,1.536254,0.1779869,0.07329447,1.726946,0.3731116,-0.05540573,1.64116,0.548579,-0.1226271,1.56124,0.686631,-0.1681112,1.488619,-0.138354,-0.2442566,1.708504,-0.1779488,-0.5122683,1.614365,-0.4241112,-0.5822518,1.549836,-0.3333776,-0.5694808,1.500611,0.00953144,-0.2738106,1.710268,0.03025878,-0.5680823,1.636634,0.05341649,-0.8968586,1.544546,0.04879544,-0.9237577,1.458316,
1086,-0.04957122,-0.1836875,1.715538,-0.03541362,-0.1260247,1.741933,0.02325927,0.1798645,1.737423,0.08141592,0.3617427,1.655621,-0.1585582,0.1389397,1.764651,-0.3921787,0.1474498,1.796415,-0.4403772,0.2434627,1.615386,-0.4641389,0.2886099,1.536254,0.1779869,0.07329447,1.726946,0.3731116,-0.05540573,1.64116,0.548579,-0.1226271,1.56124,0.686631,-0.1681112,1.488619,-0.138354,-0.2442566,1.708504,-0.1779488,-0.5122683,1.614365,-0.4241112,-0.5822518,1.549836,-0.3333776,-0.5694808,1.500611,0.00953144,-0.2738106,1.710268,0.03025878,-0.5680823,1.636634,0.05341649,-0.8968586,1.544546,0.04879544,-0.9237577,1.458316,
1111,-0.05065564,-0.1825721,1.718528,-0.03575978,-0.1251916,1.746202,0.02602378,0.1811852,1.742775,0.08448498,0.3601164,1.661663,-0.1561655,0.1406103,1.76779,-0.3888304,0.1548902,1.800537,-0.4404097,0.2519788,1.616056,-0.464527,0.2938796,1.540716,0.1787277,0.07367123,1.728711,0.3730955,-0.05370546,1.642988,0.5819093,-0.129571,1.55003,0.6809549,-0.1658351,1.491179,-0.1398652,-0.2420929,1.711376,-0.1775737,-0.51046,1.615784,-0.4205057,-0.5843318,1.539711,-0.3289518,-0.5708342,1.492131,0.007468284,-0.2728665,1.712864,0.0253063,-0.5677479,1.641248,0.04523134,-0.8971301,1.55143,0.04008199,-0.9240272,1.465189,
1145,-0.05420571,-0.1607966,1.729623,-0.03648296,-0.1061311,1.758602,0.03260737,0.1916332,1.751591,0.09439453,0.3709091,1.67123,-0.1416395,0.1575727,1.779094,-0.3834436,0.1658629,1.808204,-0.4388498,0.2644778,1.619568,-0.4635834,0.3032534,1.550224,0.1818059,0.07630738,1.734993,0.3492565,-0.03799783,1.658864,0.5697738,-0.1149173,1.555093,0.5788625,-0.1082217,1.550344,-0.1461464,-0.2122587,1.723391,-0.1720444,-0.5055516,1.623544,-0.4110422,-0.5842656,1.537212,-0.3107687,-0.560297,1.551353,0.0008470961,-0.2498938,1.723612,0.002285364,-0.5327042,1.658577,-0.003650027,-0.868197,1.536535,-0.01251074,-0.8904577,1.449274,
1202,-0.0547176,-0.1580836,1.731131,-0.0365139,-0.1034,1.760942,0.03585371,0.1944697,1.75412,0.1021728,0.3757007,1.67643,-0.1384398,0.1619129,1.781994,-0.3806794,0.1766931,1.803062,-0.4382358,0.2707323,1.620376,-0.4630967,0.3083196,1.554484,0.1823525,0.07697908,1.737659,0.3466182,-0.03648404,1.661469,0.5691527,-0.1142825,1.555159,0.5788832,-0.1073359,1.549927,-0.1468875,-0.2098992,1.724251,-0.1714557,-0.5037662,1.62614,-0.4084719,-0.5878196,1.539134,-0.3086075,-0.5617252,1.552353,-0.0001628659,-0.2474443,1.72512,0.002136826,-0.5322893,1.659475,-0.00459278,-0.8654698,1.537187,-0.01349075,-0.8874568,1.449863,
1226,-0.05566692,-0.1559554,1.732668,-0.0371449,-0.101239,1.763381,0.03790341,0.1972118,1.75686,0.1054297,0.3778907,1.679871,-0.1362966,0.1639548,1.78369,-0.3799749,0.1769191,1.807141,-0.4372039,0.2759924,1.62185,-0.4588751,0.3121299,1.560229,0.1827663,0.07686331,1.740573,0.3434987,-0.03512485,1.664165,0.568805,-0.1137877,1.55513,0.5792511,-0.1064528,1.549613,-0.1479558,-0.2076866,1.725262,-0.1720308,-0.5032856,1.627831,-0.4078868,-0.5899085,1.539875,-0.3085245,-0.5619467,1.553039,-0.001757074,-0.2453056,1.72677,0.0003849997,-0.5321953,1.66059,0.001821144,-0.863356,1.538599,-0.005815341,-0.8852879,1.451145,
1248,-0.05566692,-0.1559554,1.732668,-0.0371449,-0.101239,1.763381,0.03790341,0.1972118,1.75686,0.1054297,0.3778907,1.679871,-0.1362966,0.1639548,1.78369,-0.3799749,0.1769191,1.807141,-0.4372039,0.2759924,1.62185,-0.4588751,0.3121299,1.560229,0.1827663,0.07686331,1.740573,0.3434987,-0.03512485,1.664165,0.568805,-0.1137877,1.55513,0.5792511,-0.1064528,1.549613,-0.1479558,-0.2076866,1.725262,-0.1720308,-0.5032856,1.627831,-0.4078868,-0.5899085,1.539875,-0.3085245,-0.5619467,1.553039,-0.001757074,-0.2453056,1.72677,0.0003849997,-0.5321953,1.66059,0.001821144,-0.863356,1.538599,-0.005815341,-0.8852879,1.451145,
1274,-0.05698363,-0.1541045,1.733937,-0.03809468,-0.09958991,1.765584,0.03938723,0.1988791,1.759473,0.1077821,0.3788704,1.682844,-0.1346662,0.1659587,1.785437,-0.3792246,0.1793735,1.811328,-0.4358613,0.2800295,1.623636,-0.4566942,0.3146682,1.561648,0.1828738,0.07644577,1.74357,0.3414872,-0.03392728,1.666286,0.5682188,-0.11279,1.555225,0.5794818,-0.1051398,1.549311,-0.149706,-0.2053218,1.726108,-0.1733531,-0.5022917,1.63,-0.4051372,-0.5949541,1.535932,-0.3074569,-0.5627511,1.55171,-0.003679486,-0.2435528,1.727954,-0.001051944,-0.5325487,1.661985,0.006217896,-0.8618231,1.540968,-0.0003760089,-0.8837126,1.453421,
1309,-0.05851135,-0.1529371,1.735139,-0.03931102,-0.09857784,1.767738,0.04038025,0.2000383,1.761864,0.108706,0.37672,1.686113,-0.1330845,0.1672026,1.786759,-0.3789344,0.1821084,1.812587,-0.4342516,0.284653,1.623767,-0.4552923,0.3198319,1.560498,0.1829598,0.07605672,1.746807,0.3407826,-0.03375269,1.667547,0.5680395,-0.1120724,1.555306,0.5698031,-0.09782277,1.555536,-0.1515336,-0.2035286,1.727046,-0.1739264,-0.5023596,1.631257,-0.4018283,-0.6023468,1.53454,-0.3057696,-0.5659733,1.551166,-0.005939178,-0.2424259,1.729055,-0.002431921,-0.5308712,1.664828,0.009781182,-0.8609096,1.543974,0.00425017,-0.8827246,1.456338,
1348,-0.05955441,-0.1515785,1.736358,-0.04015112,-0.0974312,1.769917,0.04156298,0.2008333,1.764015,0.1097242,0.3746953,1.689717,-0.1313344,0.1685618,1.788007,-0.3776194,0.1925451,1.807214,-0.4321283,0.2902367,1.623609,-0.4538992,0.3247708,1.559892,0.1826443,0.07661482,1.750348,0.3394582,-0.03324296,1.669658,0.5661612,-0.1102846,1.556688,0.5687076,-0.09683153,1.55651,-0.1524003,-0.2015796,1.727756,-0.1754751,-0.5010771,1.632864,-0.3974027,-0.6121095,1.533723,-0.3041632,-0.5694386,1.551359,-0.008070345,-0.2406922,1.730645,-0.004188569,-0.5290777,1.666615,0.006865859,-0.859746,1.547341,0.001776927,-0.8816979,1.459718,
1383,-0.06079422,-0.151303,1.737201,-0.04125639,-0.09716994,1.771739,0.04183106,0.2017652,1.765872,0.1122918,0.3772671,1.692343,-0.1286568,0.1694515,1.789,-0.3778206,0.1988201,1.804513,-0.4307112,0.2945902,1.621916,-0.4513069,0.3297167,1.557714,0.1822544,0.07636578,1.753243,0.3388328,-0.03284205,1.671676,0.5645262,-0.107932,1.5589,0.5672618,-0.09412853,1.559003,-0.1533258,-0.2008231,1.728441,-0.1778318,-0.5002183,1.634425,-0.3779233,-0.6202365,1.497747,-0.3204466,-0.5817058,1.42006,-0.009825542,-0.2401972,1.731293,-0.006476236,-0.5294181,1.667333,0.008972283,-0.8593609,1.549092,0.004861515,-0.8813732,1.461441,
1420,-0.0622563,-0.1501745,1.738282,-0.04252548,-0.09615812,1.773732,0.0420778,0.2025817,1.767365,0.1134712,0.3789935,1.694357,-0.127376,0.1700592,1.789622,-0.377669,0.2012422,1.804217,-0.428995,0.297704,1.621274,-0.4493112,0.3328561,1.556478,0.181906,0.07634486,1.755681,0.3387197,-0.03218852,1.673591,0.5640165,-0.1061447,1.561161,0.5668945,-0.09212726,1.561974,-0.1541964,-0.1991957,1.729041,-0.179913,-0.499565,1.635776,-0.373386,-0.6222029,1.490754,-0.316072,-0.5826343,1.413484,-0.01273132,-0.2386304,1.732778,-0.008157307,-0.5293505,1.66778,0.006149281,-0.8615949,1.563974,0.002376769,-0.8856425,1.476853,
1515,-0.06575474,-0.1492644,1.739836,-0.04569786,-0.09528059,1.777462,0.041633,0.2038698,1.769346,0.1155878,0.3810799,1.699016,-0.1262494,0.1707923,1.790174,-0.3780682,0.2045914,1.802562,-0.4262106,0.3015271,1.62264,-0.4453914,0.3390137,1.554018,0.179405,0.07554,1.759923,0.3379844,-0.03086784,1.678964,0.5592017,-0.09651408,1.572335,0.5663595,-0.08873779,1.566352,-0.1566682,-0.1972832,1.730202,-0.1933706,-0.4994835,1.636929,-0.416524,-0.6079871,1.420123,-0.4374163,-0.60507,1.332193,-0.01755353,-0.2375333,1.73419,-0.01176729,-0.5307632,1.668605,0.01278325,-0.8603092,1.567776,0.01110591,-0.8847494,1.480732,
1558,-0.06763744,-0.1484133,1.739913,-0.0476039,-0.09447759,1.778691,0.04081302,0.2046686,1.769572,0.1154948,0.3813867,1.699754,-0.1264723,0.1712244,1.789826,-0.3798191,0.2051508,1.800024,-0.4260671,0.3023109,1.62033,-0.4445508,0.3390132,1.552873,0.1774217,0.07578252,1.761738,0.3367121,-0.03027358,1.682279,0.5592152,-0.09650747,1.572858,0.6248146,-0.1091773,1.52362,-0.1581745,-0.1960113,1.729821,-0.1949442,-0.5004631,1.636999,-0.406833,-0.6135461,1.411513,-0.4261789,-0.6111235,1.323184,-0.0197491,-0.2366423,1.734581,-0.01324412,-0.5321971,1.668887,0.01791361,-0.8614331,1.579393,0.01763314,-0.8875327,1.492786,
1595,-0.0678167,-0.1482429,1.739717,-0.04796605,-0.09415865,1.778851,0.04010687,0.2055524,1.768803,0.1153128,0.381841,1.699839,-0.1272629,0.171289,1.789057,-0.3834714,0.2035586,1.796655,-0.4266323,0.3027257,1.617337,-0.4446459,0.3381312,1.551753,0.176581,0.07584631,1.762311,0.3361099,-0.03031693,1.683803,0.5132976,-0.0878327,1.600623,0.5664438,-0.09034754,1.571573,-0.1582295,-0.1958308,1.729336,-0.1953355,-0.5002603,1.637023,-0.4036058,-0.618824,1.410473,-0.4224314,-0.6170222,1.322025,-0.01986726,-0.2365459,1.734595,-0.01339567,-0.5322309,1.668877,0.01902714,-0.8619456,1.583356,0.01921148,-0.8887507,1.496972,
1627,-0.06818436,-0.1483246,1.739059,-0.04856097,-0.09406973,1.778495,0.03924433,0.2061991,1.767725,0.1140395,0.3829632,1.699469,-0.1285094,0.1713774,1.787834,-0.3849413,0.1948778,1.798479,-0.426461,0.2958171,1.618712,-0.445916,0.3336074,1.548,0.1758912,0.07597182,1.762746,0.3350404,-0.03134129,1.68544,0.5118998,-0.08789212,1.600752,0.5658843,-0.09072646,1.570863,-0.1586779,-0.1960561,1.728546,-0.1983575,-0.499888,1.636566,-0.40136,-0.6320443,1.411736,-0.4195926,-0.6315126,1.323148,-0.01994763,-0.2366417,1.734143,-0.01377849,-0.5321881,1.668264,0.02098881,-0.8623904,1.586169,0.02186609,-0.8898083,1.499983,
1660,-0.06851843,-0.1490951,1.737691,-0.04938106,-0.09439661,1.77723,0.03712573,0.2068496,1.765027,0.1125515,0.3836073,1.698528,-0.1301475,0.1700515,1.784944,-0.3861802,0.1836881,1.798972,-0.427764,0.2878669,1.615106,-0.4452001,0.3223538,1.546033,0.1752321,0.07549475,1.762836,0.3286596,-0.03985,1.68563,0.5036274,-0.1093494,1.60797,0.5705729,-0.0985807,1.558041,-0.1589049,-0.19715,1.727015,-0.1991254,-0.4997815,1.636248,-0.4127856,-0.6302221,1.420473,-0.4315975,-0.6301073,1.332012,-0.01978,-0.2374169,1.73312,-0.01366032,-0.5323944,1.667978,0.02161947,-0.863439,1.587318,0.02313988,-0.8913016,1.501292,
1700,-0.06839624,-0.150175,1.735808,-0.05007108,-0.09518322,1.775381,0.03406526,0.2057885,1.762216,0.1076371,0.3820819,1.696386,-0.1340886,0.1674029,1.780941,-0.3873781,0.1725512,1.797348,-0.4303066,0.2736526,1.61126,-0.4478397,0.3103106,1.540442,0.1745999,0.07498582,1.7627,0.3240963,-0.04695695,1.689202,0.5014212,-0.1065392,1.60833,0.5675316,-0.1031884,1.553439,-0.1586923,-0.199104,1.724487,-0.1993967,-0.499249,1.635946,-0.4539795,-0.6200764,1.468596,-0.4775926,-0.6202971,1.381301,-0.01868199,-0.2390098,1.731292,-0.01247602,-0.5330692,1.666683,0.02999699,-0.8652409,1.592839,0.0333228,-0.8942671,1.507255,
1737,-0.06700767,-0.1527221,1.73226,-0.04973105,-0.0973421,1.771648,0.0311721,0.2033076,1.757231,0.1025821,0.3828869,1.692906,-0.1385372,0.1640037,1.777128,-0.3920819,0.1586637,1.775521,-0.4396202,0.2512051,1.593765,-0.4557434,0.2928707,1.528608,0.1741463,0.07462125,1.762212,0.3204229,-0.05230258,1.691787,0.4977748,-0.1087856,1.608538,0.5591933,-0.1137221,1.543076,-0.1574739,-0.2034704,1.719922,-0.1974097,-0.4988273,1.635043,-0.463157,-0.6088637,1.475151,-0.4875559,-0.6083142,1.388076,-0.01511282,-0.2423987,1.728171,-0.01144667,-0.5340559,1.663301,0.03297874,-0.8698043,1.601748,0.03744415,-0.9010561,1.517007,
1772,-0.06442474,-0.1564108,1.728616,-0.04876719,-0.1005024,1.768274,0.02806977,0.2009741,1.75431,0.09397901,0.3788678,1.689439,-0.1442733,0.1573907,1.771815,-0.3936623,0.1405866,1.763748,-0.4430141,0.2371065,1.584757,-0.4635059,0.2656571,1.515055,0.1732354,0.07367678,1.76097,0.3296467,-0.06168239,1.693732,0.5003447,-0.1243649,1.600245,0.5011503,-0.1216953,1.575993,-0.1541721,-0.2094126,1.715061,-0.1951308,-0.4985039,1.633405,-0.3825929,-0.6428741,1.503119,-0.3270131,-0.6007298,1.425981,-0.01000433,-0.2468037,1.724939,-0.006607755,-0.5365806,1.658432,-0.1940541,-0.7264461,1.44275,-0.2092918,-0.7306391,1.353709,
1801,-0.06110138,-0.1606082,1.7248,-0.04675581,-0.1044009,1.764555,0.02578402,0.1982332,1.751053,0.08776463,0.3803656,1.686431,-0.1483393,0.1524578,1.768378,-0.3932597,0.1145266,1.755533,-0.4575228,0.1917643,1.571659,-0.4694335,0.2400888,1.503643,0.1731807,0.07215761,1.759404,0.3360107,-0.07541265,1.692869,0.4972823,-0.1443459,1.586327,0.4968833,-0.1308314,1.565412,-0.1508218,-0.2164934,1.710365,-0.189622,-0.5004799,1.628123,-0.4005208,-0.6173891,1.508287,-0.3438579,-0.5809363,1.429056,-0.004127613,-0.251342,1.721642,-0.002812028,-0.5387143,1.652838,-0.001265117,-0.8766165,1.562809,-0.001218381,-0.9039923,1.476614,
1837,-0.05918894,-0.1653888,1.720441,-0.0459458,-0.1091182,1.760318,0.0225261,0.194271,1.747404,0.07906803,0.3798354,1.683676,-0.1535617,0.1442638,1.763566,-0.3855896,0.09100786,1.754355,-0.4615644,0.16274,1.572889,-0.4787282,0.2032439,1.484939,0.1721729,0.070696,1.757651,0.3351278,-0.08350556,1.692846,0.4756195,-0.1628892,1.564058,0.5174958,-0.1561256,1.518302,-0.1487985,-0.2225088,1.705809,-0.1832347,-0.5038397,1.620692,-0.4151491,-0.594175,1.52274,-0.316222,-0.5644863,1.535038,-0.001111002,-0.2555729,1.717773,0.0009289375,-0.5403729,1.648312,0.003363081,-0.8802086,1.556502,0.004073033,-0.9074072,1.470243,
1887,-0.05588983,-0.1759705,1.709785,-0.04446689,-0.1192135,1.750432,0.01605549,0.187498,1.738539,0.06241959,0.3801764,1.680385,-0.1619395,0.1274703,1.753845,-0.3760487,0.0509409,1.745254,-0.4680589,0.09338519,1.561942,-0.5134872,0.1324984,1.451766,0.166173,0.06322686,1.750818,0.3261977,-0.09224664,1.696101,0.4531488,-0.1578768,1.485023,0.5074896,-0.182584,1.397234,-0.1441725,-0.235795,1.693553,-0.1822854,-0.5028324,1.601793,-0.4132823,-0.5769303,1.485095,-0.3136408,-0.555374,1.506312,0.004073922,-0.2640202,1.708678,0.007297123,-0.5450775,1.638019,0.01122375,-0.8874727,1.543302,0.01258188,-0.9142882,1.456825,
1924,-0.05483221,-0.1777969,1.706077,-0.04436379,-0.1209467,1.747196,0.01258258,0.1865413,1.735463,0.0533874,0.3804802,1.679247,-0.1643296,0.1231217,1.750377,-0.376561,0.04336851,1.742186,-0.4725344,0.07751737,1.559237,-0.5259049,0.1265404,1.440743,0.1653135,0.06248463,1.749828,0.322062,-0.09071362,1.697612,0.4290742,-0.1250193,1.520218,0.4860044,-0.1300618,1.386358,-0.1427497,-0.238227,1.689541,-0.1695889,-0.5085826,1.589401,-0.4212902,-0.5425456,1.510002,-0.3173836,-0.5377435,1.516728,0.006585494,-0.2657265,1.704651,0.01017587,-0.5456854,1.634647,0.01458198,-0.8892512,1.540203,0.01649358,-0.9161358,1.453664,
1990,-0.05166068,-0.170734,1.696219,-0.04357033,-0.1142951,1.738843,0.00206116,0.1967701,1.729273,0.02875478,0.3960575,1.681052,-0.1697266,0.1226547,1.743495,-0.3858312,0.04420331,1.733675,-0.4895431,0.07049927,1.554039,-0.5409778,0.1176734,1.432601,0.1627786,0.08008444,1.746707,0.3184327,-0.04188134,1.699847,0.4265735,-0.03642486,1.521035,0.4705404,0.005604305,1.391935,-0.138526,-0.2345046,1.67962,-0.1696511,-0.5044685,1.570636,-0.2071954,-0.8301102,1.430397,-0.2087209,-0.8508573,1.341983,0.01385378,-0.2560394,1.693107,0.01429744,-0.5447312,1.627739,0.014816,-0.8821583,1.542124,0.01684404,-0.9097299,1.455606,
2021,-0.04958554,-0.1505345,1.689003,-0.04267926,-0.09400231,1.732363,-0.004963908,0.2206286,1.726937,0.01195612,0.4182774,1.6833,-0.1786468,0.136851,1.737989,-0.3984351,0.06992068,1.723384,-0.5144942,0.07700659,1.550101,-0.5518003,0.125064,1.434674,0.1588441,0.117071,1.741011,0.3310287,0.0009792105,1.695611,0.428028,0.03429082,1.513299,0.4522509,0.07863492,1.410674,-0.1360331,-0.2192116,1.672789,-0.1715504,-0.4957676,1.560141,-0.4067006,-0.5124419,1.426697,-0.306536,-0.5128639,1.456756,0.01841749,-0.2343591,1.684764,0.01422477,-0.5419389,1.623456,0.009846635,-0.86312,1.548781,0.01065366,-0.8913596,1.462343,
2048,-0.04693507,-0.1165101,1.684835,-0.04125627,-0.05956234,1.729174,-0.01148794,0.2602136,1.728141,-0.0002045911,0.4481855,1.686992,-0.1911347,0.1685812,1.735216,-0.4036362,0.1045222,1.718591,-0.5414714,0.10814,1.563401,-0.5744876,0.1507758,1.430327,0.1527892,0.1513746,1.735717,0.3344297,0.0606156,1.699397,0.4244977,0.1074123,1.516544,0.4330534,0.1502269,1.426776,-0.1318917,-0.1867305,1.667549,-0.1715755,-0.4813484,1.555126,-0.3780591,-0.5742709,1.403564,-0.3125627,-0.5386292,1.330218,0.02320542,-0.2001391,1.679644,0.01551539,-0.5302888,1.620879,0.008516654,-0.8307593,1.555184,0.008277735,-0.8594492,1.468878,
2080,-0.04588225,-0.0878965,1.681414,-0.04088515,-0.03051203,1.726337,-0.01838978,0.2927004,1.726526,-0.01386452,0.4850279,1.687773,-0.195134,0.1946824,1.733901,-0.411995,0.1333201,1.709637,-0.5277976,0.1547242,1.537594,-0.5985728,0.1792686,1.424021,0.1459394,0.2020462,1.732334,0.3468131,0.1237777,1.704856,0.4131355,0.1889586,1.517292,0.4121533,0.2145823,1.446604,-0.1289171,-0.1603396,1.66518,-0.1684791,-0.4630898,1.554675,-0.3989051,-0.6149839,1.38336,-0.4198221,-0.6163067,1.294836,0.02587405,-0.1664198,1.674368,0.01631408,-0.5072867,1.618651,0.04592745,-0.7996365,1.601876,0.05007817,-0.8372585,1.519154,
2126,-0.04676978,-0.05790126,1.678443,-0.04305856,-0.001340549,1.723822,-0.02564697,0.3188573,1.724659,-0.02478116,0.5085378,1.685147,-0.202407,0.2253168,1.733016,-0.4225394,0.1600466,1.700033,-0.5553806,0.1815725,1.49452,-0.6065729,0.1925392,1.424035,0.1396013,0.2318818,1.732221,0.3409709,0.188462,1.719958,0.434027,0.2332949,1.538305,0.39158,0.2719445,1.464281,-0.1276902,-0.1326462,1.663459,-0.161606,-0.4428918,1.559736,-0.1662091,-0.7494999,1.477293,-0.1671381,-0.7754338,1.390085,0.02569353,-0.1358068,1.670089,0.0172494,-0.4847211,1.610761,0.006470633,-0.7697935,1.573225,0.004349991,-0.802929,1.488512,
2159,-0.04573294,-0.03929448,1.675971,-0.04393617,0.01771821,1.721437,-0.03364681,0.3400941,1.720839,-0.03254256,0.5312331,1.681853,-0.2044356,0.2440904,1.729335,-0.4226202,0.1760251,1.695211,-0.5521404,0.1958597,1.533966,-0.6370707,0.2149989,1.418256,0.133401,0.2599026,1.734496,0.3355681,0.2396066,1.736063,0.3626706,0.3152646,1.47204,0.3643092,0.3168447,1.462633,-0.1246604,-0.1133579,1.661583,-0.1542406,-0.4206697,1.567532,-0.1620879,-0.7313749,1.474576,-0.1622497,-0.7560757,1.386986,0.02829293,-0.1146188,1.667404,0.02183795,-0.4642287,1.597292,0.02457133,-0.7420208,1.516921,0.02552258,-0.7676194,1.429595,
2178,-0.04435755,-0.0248231,1.67395,-0.04477172,0.03195849,1.719364,-0.03820846,0.3523365,1.717341,-0.03849644,0.5437275,1.6769,-0.2057356,0.2600337,1.723272,-0.4234568,0.1915362,1.683845,-0.5613133,0.1981194,1.529115,-0.6755526,0.2244989,1.402963,0.1305704,0.2730854,1.737266,0.3253626,0.264834,1.754591,0.3539218,0.3408636,1.516627,0.3472165,0.3459607,1.482236,-0.121582,-0.09904998,1.65912,-0.1482285,-0.4141771,1.573238,-0.1520236,-0.7193303,1.47788,-0.1495623,-0.7435961,1.390195,0.03048585,-0.09991643,1.666724,0.03515148,-0.4441404,1.579993,0.02153843,-0.726125,1.509817,0.02270106,-0.7534445,1.423008,
2194,-0.04435755,-0.0248231,1.67395,-0.04477172,0.03195849,1.719364,-0.03820846,0.3523365,1.717341,-0.03849644,0.5437275,1.6769,-0.2057356,0.2600337,1.723272,-0.4234568,0.1915362,1.683845,-0.5613133,0.1981194,1.529115,-0.6755526,0.2244989,1.402963,0.1305704,0.2730854,1.737266,0.3253626,0.264834,1.754591,0.3539218,0.3408636,1.516627,0.3472165,0.3459607,1.482236,-0.121582,-0.09904998,1.65912,-0.1482285,-0.4141771,1.573238,-0.1520236,-0.7193303,1.47788,-0.1495623,-0.7435961,1.390195,0.03048585,-0.09991643,1.666724,0.03515148,-0.4441404,1.579993,0.02153843,-0.726125,1.509817,0.02270106,-0.7534445,1.423008,
2220,-0.04359344,-0.02102605,1.672697,-0.04540177,0.03564407,1.718175,-0.04113517,0.3555684,1.715042,-0.04274899,0.5478716,1.67185,-0.2068562,0.2644612,1.71751,-0.4226085,0.1990987,1.67076,-0.5695531,0.1989873,1.525321,-0.6794916,0.224541,1.402286,0.1286245,0.2777894,1.738138,0.3261635,0.2724299,1.756524,0.3514469,0.3520768,1.564583,0.3342699,0.3613161,1.486656,-0.1201581,-0.0952877,1.657139,-0.1408768,-0.415584,1.578969,-0.1636989,-0.7170644,1.482697,-0.161975,-0.7412194,1.394958,0.03207127,-0.09577701,1.666453,0.04060341,-0.4424109,1.572715,0.06964399,-0.7118624,1.469426,0.07734961,-0.7336417,1.381388,
2241,-0.04359344,-0.02102605,1.672697,-0.04540177,0.03564407,1.718175,-0.04113517,0.3555684,1.715042,-0.04274899,0.5478716,1.67185,-0.2068562,0.2644612,1.71751,-0.4226085,0.1990987,1.67076,-0.5695531,0.1989873,1.525321,-0.6794916,0.224541,1.402286,0.1286245,0.2777894,1.738138,0.3261635,0.2724299,1.756524,0.3514469,0.3520768,1.564583,0.3342699,0.3613161,1.486656,-0.1201581,-0.0952877,1.657139,-0.1408768,-0.415584,1.578969,-0.1636989,-0.7170644,1.482697,-0.161975,-0.7412194,1.394958,0.03207127,-0.09577701,1.666453,0.04060341,-0.4424109,1.572715,0.06964399,-0.7118624,1.469426,0.07734961,-0.7336417,1.381388,
2291,-0.03972079,-0.0270527,1.666317,-0.04526606,0.02921442,1.711489,-0.04631729,0.3423481,1.703946,-0.04754044,0.5320197,1.654073,-0.2172303,0.2456838,1.693153,-0.4288161,0.1942178,1.613484,-0.6003013,0.1828186,1.502318,-0.6937801,0.1899937,1.40681,0.1256332,0.2720115,1.736046,0.3282472,0.2651637,1.754591,0.3372561,0.3633923,1.570593,0.3080869,0.3917429,1.508225,-0.1135249,-0.105431,1.645922,-0.1041328,-0.4472587,1.587949,-0.2200271,-0.7189076,1.552992,-0.2284903,-0.7517936,1.46852,0.03764437,-0.102376,1.663147,0.06360752,-0.455714,1.557259,0.1323735,-0.7036001,1.441432,0.1485878,-0.7222487,1.353808,
